"source","title","author","genre","price_usd","rating","ratings_count","year","language"
"Open Library","500 Vegan Dishes","Deborah Gray","cookbook",NA,NA,NA,2011,"en"
"Open Library","Garlic and Sapphires","Ruth Reichl","cookbook",NA,NA,NA,2005,"en"
"Open Library","The Art of American Indian Cooking","Yeffe Kimball","cookbook",NA,NA,NA,1965,"en"
"Open Library","Feast","Nigella Lawson","cookbook",NA,3.5,2,2004,"en"
"Open Library","At home on the range","Margaret Yardley Potter","cookbook",NA,NA,NA,2012,"en"
"Open Library","The Food Matters Cookbook","Mark Bittman","cookbook",NA,3.25,4,2010,"en"
"Open Library","Goodfood","Barney Desmazery","cookbook",NA,NA,NA,2011,"en"
"Open Library","A dash of magic","Kathryn Littlewood","cookbook",NA,NA,NA,2012,"en"
"Open Library","Last dinner on the Titanic","Rick Archbold","cookbook",NA,NA,NA,1997,"en"
"Open Library","More Home Cooking","Laurie Colwin","cookbook",NA,4,1,1993,"en"
"Open Library","Nigella bites","Nigella Lawson","cookbook",NA,4,1,2001,"en"
"Open Library","Fifty-two Sunday dinners","Elizabeth O. Hiller","cookbook",NA,NA,NA,1913,"en"
"Open Library","Baking Yesteryear","B. Dylan Hollis","cookbook",NA,NA,NA,2023,"en"
"Open Library","NIGELLA EXPRESS","Nigella Lawson","cookbook",NA,3,1,2007,"en"
"Open Library","Much Depends on Dinner","Margaret Visser","cookbook",NA,NA,NA,1986,"en"
"Open Library","Simple to Spectacular","Mark Bittman","cookbook",NA,5,1,2000,"en"
"Open Library","From crook to cook","Snoop Dogg","cookbook",NA,NA,NA,2018,"en"
"Open Library","Roast figs, sugar snow","Diana Henry","cookbook",NA,4,1,2005,"en"
"Open Library","The Zuni Café Cookbook","Judy Rodgers","cookbook",NA,NA,NA,2002,"en"
"Open Library","Little French dinners","Eveleen De Rivaz","cookbook",NA,NA,NA,1898,"en"
"Open Library","Sacramental magic in a small-town cafe","Reinhart, Peter.","cookbook",NA,1,1,1994,"en"
"Open Library","Best Ever Casseroles (Gooseberry Patch)","Gooseberry Patch","cookbook",NA,NA,NA,2006,"en"
"Open Library","Peanuts cook book","Charles M. Schulz","cookbook",NA,NA,NA,1969,"en"
"Open Library","A Treasury of Great Recipes","Mary Grant Price","cookbook",NA,NA,NA,1965,"en"
"Open Library","How to cook everything vegetarian","Mark Bittman","cookbook",NA,NA,NA,2003,"en"
"Open Library","The Lebanese cookbook","Hussien Dekmak","cookbook",NA,NA,NA,2006,"en"
"Open Library","The college cookbook","Geri Harrington","cookbook",NA,NA,NA,1973,"en"
"Open Library","White House chef","Walter Scheib","cookbook",NA,NA,NA,2007,"en"
"Open Library","The flexitarian table","Peter Berley","cookbook",NA,NA,NA,2007,"en"
"Open Library","Lovers' cookbook","Norman Douglas","cookbook",NA,NA,NA,1952,"en"
"Open Library","Taste of home annual recipes, 2003","Taste of Home","cookbook",NA,4,2,2002,"en"
"Open Library","Barefoot Contessa, how easy is that?","Ina Garten","cookbook",NA,4,2,2010,"en"
"Open Library","The secret garden cookbook","Amy Cotler","cookbook",NA,NA,NA,1999,"en"
"Open Library","Is There a Nutmeg in the House?","Elizabeth David","cookbook",NA,NA,NA,2000,"chi"
"Open Library","Korean cooking","Soon Young Chung","cookbook",NA,NA,NA,2002,"en"
"Open Library","The Kitchen Diaries","Nigel Slater","cookbook",NA,NA,NA,2006,"en"
"Open Library","Newman's own cookbook","Paul Newman","cookbook",NA,NA,NA,1985,"en"
"Open Library","The Minimalist Cooks at Home","Mark Bittman","cookbook",NA,NA,NA,1999,"en"
"Open Library","The Gasparilla cookbook","Junior League of Tampa","cookbook",NA,5,1,1961,"en"
"Open Library","Blissful bites","Christy Morgan","cookbook",NA,NA,NA,2011,"en"
"Open Library","The essential New York Times cook book","Amanda Hesser","cookbook",NA,NA,NA,2010,"en"
"Open Library","The Anne of Green Gables cookbook","Kate Macdonald","cookbook",NA,5,2,1985,"en"
"Open Library","Meals in Minutes","Better Homes and Gardens","cookbook",NA,NA,NA,1963,"en"
"Open Library","Sacred Food","Elisabeth Luard","cookbook",NA,NA,NA,2001,"en"
"Open Library","Directions for cookery in its various branches","Eliza Leslie","cookbook",NA,5,1,1838,"en"
"Open Library","The Jane Austen Cookbook","Maggie Black","cookbook",NA,NA,NA,1995,"en"
"Open Library","Best of Betty Crocker","Betty Crocker","cookbook",NA,NA,NA,2011,"en"
"Open Library","The kitchen Detective","Christopher Kimball","cookbook",NA,NA,NA,2003,"en"
"Open Library","Autumn from the Heart of the Home","Susan Branch","cookbook",NA,5,1,2004,"en"
"Open Library","Falling Cloudberries","Tessa Kiros","cookbook",NA,NA,NA,2004,"en"
"Open Library","Jamie at Home","Jamie Oliver","cookbook",NA,NA,NA,2007,"en"
"Open Library","Pizza","Phyllis Root","cookbook",NA,NA,NA,2002,"en"
"Open Library","Guess How Much I Love You","Sam McBratney","children",NA,4.352941,85,1994,"rus"
"Open Library","Les Contes de ma mère l'Oye","Charles Perrault","children",NA,4.25,4,1675,"por"
"Open Library","Love and Freindship","Jane Austen","children",NA,4.25,4,1995,"en"
"Open Library","The Very Hungry Caterpillar","Eric Carle","children",NA,4,101,1969,"guj"
"Open Library","Little House on the Prairie","Laura Ingalls Wilder","children",NA,4.4666667,15,1935,"fr"
"Open Library","The Railway Children","Edith Nesbit","children",NA,3.9655173,29,1900,"chi"
"Open Library","Pippi Långstrump","Astrid Lindgren","children",NA,3.6,25,1945,"rus"
"Open Library","The Tale of Peter Rabbit","Beatrix Potter","children",NA,3.9791667,48,1920,"en"
"Open Library","Hans Andersen's Fairy Tales","Hans Christian Andersen","children",NA,3.851852,27,1846,"yid"
"Open Library","Winnie-the-Pooh","A. A. Milne","children",NA,4.216216,74,1925,"jpn"
"Open Library","Fairy Tales and Stories","Hans Christian Andersen","children",NA,3.4285715,7,1850,"fr"
"Open Library","A Wonder Book for Girls and Boys","Nathaniel Hawthorne","children",NA,3.857143,7,1800,"de"
"Open Library","Heidi","Spyri, Johanna","children",NA,3.9607842,51,1885,"de"
"Open Library","We're Going on a Bear Hunt","Michael Rosen","children",NA,3.9166667,24,1746,"guj"
"Open Library","Goodnight Moon","Margaret Wise Brown","children",NA,4.0735292,68,1947,"fr"
"Open Library","Robin Hood","Howard Pyle","children",NA,4.1875,16,1883,"de"
"Open Library","The Wind in the Willows","Kenneth Grahame","children",NA,4.0740743,54,1908,"heb"
"Open Library","The Adventures of Tom Sawyer","Mark Twain","children",NA,3.960265,151,1817,"fr"
"Open Library","Dell'Arte della Guerra","Niccolò Machiavelli","art",NA,3.5,10,1540,"fr"
"Open Library","The Elements of Style","William Strunk, Jr.","art",NA,3.6875,16,1920,"en"
"Open Library","The Devil's Dictionary","Ambrose Bierce","art",NA,4.3076925,13,1840,"chi"
"Open Library","The Tempest","William Shakespeare","art",NA,3.9482758,58,1611,"pan"
"Open Library","Rembrandt","Rembrandt Harmenszoon van Rijn","art",NA,4.2,5,1900,"rus"
"Open Library","Expedition Kon-Tiki","Thor Heyerdahl","art",NA,3.9,10,1949,"rus"
"Open Library","The Blind Assassin","Margaret Atwood","art",NA,3.6666667,9,2000,"gre"
"Open Library","Picasso","William S. Lieberman","art",NA,3.5,4,1932,"de"
"Open Library","Andy Warhol","Andy Warhol","art",NA,4.75,4,1967,"en"
"Open Library","Nine Stories","J. D. Salinger","art",NA,4.107143,28,1948,"fr"
"Open Library","The Seven Lamps of Architecture","John Ruskin","art",NA,1.5,2,1800,"fr"
"Open Library","Art Through the Ages","Helen Gardner","art",NA,5,2,1926,"en"
"Open Library","Ἀνάβασις","Xenophon","art",NA,3.6666667,6,1623,"heb"
"Open Library","Le Corbusier","Le Corbusier","art",NA,2.5,2,1938,"mul"
"Open Library","Island of the Blue Dolphins","Scott O’Dell","art",NA,4.1153846,52,1960,"kor"
"Open Library","Tintenherz","Cornelia Funke","art",NA,3.9803922,51,2003,"rum"
"Open Library","Collected papers","Sigmund Freud","art",NA,NA,NA,1906,"de"
"Open Library","Legenda aurea","Jacobus de Voragine","art",NA,NA,NA,1476,"ita"
"Open Library","Eat, Pray, Love","Elizabeth Gilbert","art",NA,3.5238094,42,2001,"en"
"Open Library","Frog and Toad All Year","Arnold Lobel","art",NA,4.8,20,1976,"fr"
"Open Library","Fables","Aesop","art",NA,5,1,1489,"dan"
"Open Library","From the Mixed-Up Files of Mrs. Basil E. Frankweiler","E. L. Konigsburg","art",NA,4.1666665,30,1967,"en"
"Open Library","Rose Madder","Stephen King","art",NA,4.172414,29,1995,"por"
"Open Library","Tom's Midnight Garden","Philippa Pearce","art",NA,4.2727275,11,1958,"de"
"Open Library","Benim Adım Kırmızı","Orhan Pamuk","art",NA,3.3333333,9,1998,"pl"
"Open Library","Evangeline","Henry Wadsworth Longfellow","art",NA,3.25,8,1847,"de"
"Open Library","Poems","Oscar Wilde","art",NA,4,5,1881,"en"
"Open Library","Twice-Told Tales","Nathaniel Hawthorne","art",NA,3.5384614,13,1800,"en"
"Open Library","Psychopathia sexualis","Richard von Krafft-Ebing","psychology",NA,1,1,1886,"de"
"Open Library","Die Traumdeutung","Sigmund Freud","psychology",NA,3.875,16,1899,"rus"
"Open Library","The Waves","Virginia Woolf","psychology",NA,4.3846154,13,1931,"ita"
"Open Library","Works (Awakening / Beyond the Bayou / Desiree's Baby / Kiss / Locket / Ma'ame Pelagie / Pair of Silk Stockings / Reflection / Respectable Woman)","Kate Chopin","psychology",NA,1.5,2,1981,"fr"
"Open Library","The Yellow Wallpaper","Charlotte Perkins Gilman","psychology",NA,4.1044774,67,1892,"de"
"Open Library","One Flew Over the Cuckoo's Nest","Ken Kesey","psychology",NA,4.137931,29,1962,"rum"
"Open Library","Ulysses","James Joyce","psychology",NA,3.375,16,1914,"glg"
"Open Library","To the Lighthouse","Virginia Woolf","psychology",NA,3.7586207,29,1927,"es"
"Open Library","Of Mice and Men","John Steinbeck","psychology",NA,3.9827585,290,1937,"tmh"
"Open Library","Der Proceß","Franz Kafka","psychology",NA,4.193548,62,1825,"yid"
"Open Library","Life of Pi","Yann Martel","psychology",NA,3.966443,149,2000,"heb"
"Open Library","The Importance of Being Earnest","Oscar Wilde","psychology",NA,4.126984,63,1893,"en"
"Open Library","Catch-22","Joseph Heller","psychology",NA,4.121212,198,1961,"rus"
"Open Library","The Old Man and the Sea","Ernest Hemingway","psychology",NA,3.8991227,228,1952,"jpn"
"Open Library","The most dangerous game","Richard Connell","sports",NA,3.857143,21,1990,"en"
"Open Library","Adventures of Huckleberry Finn","Mark Twain","sports",NA,3.9497907,239,1876,"rus"
"Open Library","The natural","Bernard Malamud","sports",NA,3,2,1952,"ita"
"Open Library","Fundamentals of Anatomy & Physiology","Frederic Martini","sports",NA,4.1666665,6,1989,"en"
"Open Library","Maniac Magee","Jerry Spinelli","sports",NA,4.108108,37,1990,"en"
"Open Library","Promise Me","Harlan Coben","sports",NA,4.4,5,2006,"por"
"Open Library","Monster Blood","Robert Lawrence Stine","sports",NA,3.5,10,1992,"chi"
"Open Library","The Absolutely True Diary of a Part-Time Indian","Sherman Alexie","sports",NA,3.6666667,33,2007,"chi"
"Open Library","Quidditch Through the Ages","J. K. Rowling","sports",NA,3.53125,32,2001,"de"
"Open Library","Exercise physiology","Scott K. Powers","sports",NA,4,2,1990,"en"
"Open Library","Born to Run","Christopher McDougall","sports",NA,4.48,25,2009,"heb"
"Open Library","Unbroken","Laura Hillenbrand","sports",NA,4.189189,37,2010,"chi"
"Open Library","Friday night lights","Buzz Bissinger","sports",NA,4.25,8,1990,"en"
"Open Library","The Boys in the Boat","Daniel James Brown","sports",NA,3.8,15,2013,"en"
"Open Library","Guide des mouvements de musculation","Frédéric Delavier","sports",NA,3.5,4,2001,"en"
"Open Library","Big Nate Strikes Again","Lincoln Peirce","sports",NA,4,22,2010,"es"
"Open Library","走ることについて語るときに僕の語ること","村上春樹","sports",NA,3.902439,41,2006,"chi"
"Open Library","Chicken Soup for the Soul","Jack Canfield","sports",NA,4.5,2,1993,"en"
"Open Library","The Crossover","Kwame Alexander","sports",NA,4.5,18,2014,"es"
"Open Library","The power of one","Bryce Courtenay","sports",NA,4.090909,11,1989,"en"
"Open Library","Shelter","Harlan Coben","sports",NA,3.75,4,2011,"heb"
"Open Library","Icebreaker","Hannah Grace","sports",NA,3.9005847,171,2020,"en"
"Open Library","Kokuritsu Kokkai Toshokan shozō Meijiki kankō tosho maikuro-ban shūsei","Kokuritsu Kokkai Toshokan (Japan)","sports",NA,5,2,1991,"chi"
"Open Library","Exercise physiology","William D. McArdle","sports",NA,3,3,1981,"en"
"Open Library","Dear John","Nicholas Sparks","sports",NA,3.625,16,2006,"chi"
"Open Library","Carrie Soto Is Back","Taylor Jenkins Reid","sports",NA,3.6363637,11,2022,"en"
"Open Library","The Deal","Elle Kennedy","sports",NA,4.28,25,2015,"en"
"Open Library","Can't Hurt Me","David Goggins","sports",NA,4.26257,179,2018,"es"
"Open Library","Un sogno sul ghiaccio per Colette","Elisabetta Dami","sports",NA,3.5,4,2011,"ita"
"Open Library","The Visitor","Katherine Applegate","sports",NA,4.4,5,1996,"ita"
"Open Library","Big Nate - Game On!","Lincoln Peirce","sports",NA,4,19,2013,"en"
"Open Library","Game Changer","Rachel Reid","sports",NA,4,3,2018,"fr"
"Open Library","Pucking Around","Emily Rath","sports",NA,3,2,2023,"en"
"Open Library","Wildfire","Hannah Grace","sports",NA,3.7222223,18,2023,"dut"
"Open Library","Deal Breaker","Harlan Coben","sports",NA,4,4,1995,"chi"
"Open Library","Mile High","Liz Tomforde","sports",NA,4,5,2023,"es"
"Open Library","Watch me throw the ball!","Mo Willems","sports",NA,4.3636365,11,2009,"en"
"Open Library","Right Move","Liz Tomforde","sports",NA,4.5,2,2023,"en"
"Open Library","Beartown","Fredrik Backman","sports",NA,4,7,2017,"en"
"Open Library","The Foxhole Court","Nora Sakavic","sports",NA,3.875,8,2013,"en"
"Open Library","Bully","Penelope Douglas","sports",NA,4.6363635,11,2013,"en"
"Open Library","Keeping 13","Chloe Walsh","sports",NA,4.75,4,2020,"en"
"Open Library","Relentless","Tim Grover","sports",NA,4.5,4,2013,"en"
"Open Library","Big Nate, thunka, thunka, thunka","Lincoln Peirce","sports",NA,4.5833335,12,2016,"en"
"Open Library","Blind Side","Kandi Steiner","sports",NA,3.5,2,2022,"en"
"Open Library","Open","Andre Agassi","sports",NA,5,3,2009,"en"
"Open Library","The Long Game","Rachel Reid","sports",NA,4,1,2022,"en"
"Open Library","Daydream","Hannah Grace","sports",NA,4.142857,7,2024,"en"
"Open Library","If We Ever Meet Again","Ana Huang","sports",NA,3.6666667,3,2020,"en"
"Open Library","Relax & win","Bud Winter","sports",NA,4,4,1981,"en"
"Open Library","The Raven King","Nora Sakavic","sports",NA,4.375,8,2013,"en"
"Open Library","Ralph S. Mouse","Beverly Cleary","sports",NA,3.875,8,1982,"en"
"Open Library","Grumpy Darling","Alexandra Moody","sports",NA,4.2272725,22,2025,"en"
"Open Library","Heated Rivalry","Rachel Reid","sports",NA,3.8181818,11,2019,"en"
"Open Library","Lo strano caso dei Giochi Olimpici","Elisabetta Dami","sports",NA,4.714286,7,2004,"en"
"Open Library","Gender equity in intercollegiate athletics",NA,"sports",NA,3.3333333,3,1993,"en"
"Open Library","The Mamba mentality","Kobe Bryant","sports",NA,4.45,20,2005,"en"
"Open Library","Ghost","Jason Reynolds","sports",NA,4.25,12,2016,"en"
"Open Library","Good for Me and You","Mercer Mayer","sports",NA,4.4545455,11,2004,"en"
"Open Library","Some Girls Do","Jennifer Dugan","sports",NA,3.4,5,2021,"en"
"Open Library","Real","Katy Evans","sports",NA,4,3,2013,"en"
"Open Library","Works (Carrie / Night Shift / 'Salem's Lot / Shining)","Stephen King","sports",NA,4.818182,22,1981,"en"
"Open Library","The Young Pitcher","Zane Grey","sports",NA,NA,NA,1911,"en"
"Open Library","Chokehold","Leigh Rivers","sports",NA,3.5,6,2024,"en"
"Open Library","From Here to Eternity","James Jones","sports",NA,2,1,1951,"rus"
"Open Library","Caught Up","Liz Tomforde","sports",NA,3,3,2023,"en"
"Open Library","Bleachers","John Grisham","sports",NA,3.6666667,3,2003,"pl"
"Open Library","Tryst Six Venom","Penelope Douglas","sports",NA,NA,NA,2021,"en"
"Open Library","Deathwatch","Robb White","sports",NA,5,3,1972,"en"
"Open Library","GTO","Tohru Fujisawa","sports",NA,3,1,1997,"en"
"Open Library","Miracle in the Andes","Nando Parrado","sports",NA,4.3333335,3,2006,"fr"
"Open Library","Jabari jumps","Gaia Cornwall","sports",NA,4,2,2017,"en"
"Open Library","Wanderlust","Rebecca Solnit","sports",NA,4.25,4,2000,"en"
"Open Library","Indian horse","Richard Wagamese","sports",NA,5,3,2012,"en"
"Open Library","Drop Shot","Harlan Coben","sports",NA,4.4,5,1996,"heb"
"Open Library","Escape From Mr. Lemoncello's Library","Chris Grabenstein","sports",NA,4.125,8,2013,"es"
"Open Library","Encyclopedia of modern bodybuilding","Arnold Schwarzenegger","sports",NA,4.8,5,1985,"en"
"Open Library","Foundations of sport and exercise psychology","Robert S. Weinberg","sports",NA,5,1,1995,"en"
"Open Library","Last Child in the Woods","Richard Louv","sports",NA,3,1,2005,"en"
"Open Library","Playing for Pizza","John Grisham","sports",NA,3.25,8,2007,"fr"
"Open Library","Tom Clancy's Net Force","Tom Clancy","sports",NA,3.6666667,3,1998,"es"
"Open Library","The Blind Side","Michael Lewis","sports",NA,3.8888888,9,2006,"en"
"Open Library","Misconduct","Penelope Douglas","sports",NA,4.75,4,2015,"en"
"Open Library","Extra yarn","Mac Barnett","sports",NA,4.8,5,2011,"en"
"Open Library","Back Spin","Harlan Coben","sports",NA,3,6,1997,"heb"
"Open Library","Fever Pitch","Nick Hornby","sports",NA,4.6666665,6,1992,"ita"
"Open Library","Perrine's literature, Structure, sound and sense--Eighth edition","Thomas R. Arp","sports",NA,4,1,2001,"en"
"Open Library","The Contender","Robert Lipsyte","sports",NA,4.5,2,1967,"en"
"Open Library","The King's Men (All for the Game #3)","Nora Sakavic","sports",NA,4.75,4,2014,"en"
